time;sender_id;receiver_id;SelfOrOther;lEye_lEye.x;lEye_lEye.y;lEye_rEye.x;lEye_rEye.y;rEye_lEye.x;rEye_lEye.y;rEye_rEye.x;rEye_rEye.y;
27.77321;1;0;OtherAtSelf;-49.13113;-2.900898;-47.09442;-2.903886;-47.99649;-2.754302;-45.91431;-2.757106;
27.79011;0;1;SelfAtOther;-3.544678;0.03625488;-1.896484;0.03198242;-3.64978;0.03649902;-1.956085;0.03213501;
27.79011;1;0;OtherAtSelf;-48.95978;-2.610071;-46.92313;-2.613106;-47.82791;-2.610079;-45.74579;-2.61293;
27.80671;0;1;SelfAtOther;-3.816833;-0.2534957;-2.168732;-0.2579711;-3.919312;-0.2531149;-2.225677;-0.2576879;
27.80671;1;0;OtherAtSelf;-48.96301;-2.603845;-46.92648;-2.606623;-47.83127;-2.603573;-45.74921;-2.606167;
27.82374;0;1;SelfAtOther;-4.248169;-0.1613551;-2.600342;-0.165768;-4.344971;-0.1609723;-2.651489;-0.1654841;
27.82374;1;0;OtherAtSelf;-48.97357;-2.751187;-46.93732;-2.754016;-47.83954;-2.604677;-45.75763;-2.607322;
27.84031;0;1;SelfAtOther;-5.112396;-0.2169977;-3.464996;-0.2195364;-5.19342;-0.2164569;-3.500092;-0.2190978;
27.84031;1;0;OtherAtSelf;-49.1662;-2.901262;-47.13028;-2.904268;-48.03558;-2.901825;-45.95374;-2.904694;
27.85703;0;1;SelfAtOther;-5.472198;-0.2604526;-3.825073;-0.2629463;-5.537048;-0.2597753;-3.843781;-0.2623723;
27.85703;1;0;OtherAtSelf;-49.17416;-2.901896;-47.13861;-2.904935;-48.04382;-2.902503;-45.96216;-2.905405;
27.87365;0;1;SelfAtOther;-5.396912;-0.2581835;-3.749725;-0.2606815;-5.455048;-0.257566;-3.761719;-0.2601678;
27.87365;1;0;OtherAtSelf;-49.85547;-2.610298;-47.82004;-2.613371;-48.5535;-2.611237;-46.47192;-2.614166;
27.8903;0;1;SelfAtOther;-5.834076;-0.325912;-4.191254;-0.3283914;-5.876434;-0.3250993;-4.187134;-0.3276782;
27.8903;1;0;OtherAtSelf;-49.87177;-2.607358;-47.8371;-2.610308;-48.74704;-2.608432;-46.66589;-2.61125;
27.90718;0;1;SelfAtOther;-6.148346;-0.4048221;-4.509521;-0.4072215;-6.167786;-0.4039073;-4.482178;-0.4064053;
27.90718;1;0;OtherAtSelf;-50.04678;-2.605961;-48.01257;-2.608888;-48.92603;-2.607018;-46.84503;-2.609817;
27.92386;0;1;SelfAtOther;-5.910919;-0.352308;-4.271942;-0.3546975;-5.930542;-0.3514429;-4.244812;-0.3539323;
27.92386;1;0;OtherAtSelf;-49.87512;-2.607131;-47.84091;-2.610076;-48.58139;-2.608026;-46.50043;-2.610835;
27.94056;0;1;SelfAtOther;-6.18103;-0.4368456;-4.542084;-0.4392438;-6.183563;-0.4358521;-4.497803;-0.4383501;
27.94056;1;0;OtherAtSelf;-50.05054;-2.606704;-48.01639;-2.609625;-48.75702;-2.607584;-46.67603;-2.61037;
27.95756;0;1;SelfAtOther;-7.291229;-11.63906;-5.652618;-11.64952;-5.77066;-11.63751;-4.083984;-11.64764;
27.95756;1;0;OtherAtSelf;-50.27798;-2.397993;-48.24091;-2.391576;-48.9859;-2.388609;-46.90091;-2.382039;
27.97346;0;1;SelfAtOther;-6.568176;-4.762275;-4.932343;-4.768763;-5.043304;-4.76186;-3.359528;-4.768261;
27.97346;1;0;OtherAtSelf;-50.26178;-2.497844;-48.2276;-2.495938;-48.9715;-2.493424;-46.8894;-2.491375;
27.99067;0;1;SelfAtOther;-6.788788;-4.761274;-5.153198;-4.767768;-5.264313;-4.760912;-3.580597;-4.767319;
27.99067;1;0;OtherAtSelf;-50.44861;-2.499201;-48.41489;-2.497283;-49.15903;-2.494797;-47.07721;-2.492735;
28.00769;0;1;SelfAtOther;-6.488892;-4.769422;-4.857269;-4.777732;-4.964844;-4.769141;-3.284943;-4.777357;
28.00769;1;0;OtherAtSelf;-50.62024;-2.49499;-48.58698;-2.492849;-49.33481;-2.489233;-47.25333;-2.486898;
28.024;0;1;SelfAtOther;-6.488861;-4.7694;-4.857239;-4.777709;-4.964844;-4.769131;-3.284943;-4.777347;
28.024;1;0;OtherAtSelf;-50.62021;-2.49498;-48.58698;-2.492839;-49.50809;-2.489814;-47.42661;-2.487474;
28.04055;0;1;SelfAtOther;-6.757111;-4.768581;-5.129669;-4.776825;-5.233582;-4.768229;-3.557587;-4.776381;
28.04055;1;0;OtherAtSelf;-50.79865;-2.49493;-48.76596;-2.492785;-49.69073;-2.489839;-47.60953;-2.487495;
28.0575;0;1;SelfAtOther;-6.603973;-4.768909;-4.97641;-4.777149;-5.080414;-4.768632;-3.404327;-4.776781;
28.0575;1;0;OtherAtSelf;-50.45569;-2.494356;-48.42294;-2.492215;-49.34729;-2.489291;-47.26608;-2.486953;
28.07442;0;1;SelfAtOther;-6.601135;-4.768269;-4.97345;-4.776481;-5.077484;-4.767986;-3.401276;-4.776108;
28.07442;1;0;OtherAtSelf;-50.62582;-2.495377;-48.59302;-2.493258;-49.51767;-2.4903;-47.43637;-2.487983;
28.0917;0;1;SelfAtOther;-6.599762;-4.506012;-4.97226;-4.514072;-5.076172;-4.505726;-3.400177;-4.513706;
28.0917;1;0;OtherAtSelf;-50.62704;-2.499398;-48.59439;-2.497457;-49.3457;-2.493957;-47.26456;-2.491826;
28.10777;0;1;SelfAtOther;-6.591644;-3.870735;-4.964355;-3.878361;-5.068207;-3.870456;-3.392426;-3.87803;
28.10777;1;0;OtherAtSelf;-50.62524;-2.510461;-48.5928;-2.509027;-49.34406;-2.505585;-47.26315;-2.503962;
28.12479;0;1;SelfAtOther;-6.593903;-4.065156;-4.966522;-4.072828;-5.070526;-4.064863;-3.394653;-4.07248;
28.12479;1;0;OtherAtSelf;-50.62573;-2.300692;-48.59323;-2.299202;-49.34201;-2.359088;-47.26102;-2.35741;
28.14121;0;1;SelfAtOther;-6.591644;-3.957275;-4.964325;-3.9649;-5.06839;-3.956972;-3.392578;-3.964545;
28.14121;1;0;OtherAtSelf;-50.6246;-2.301753;-48.59216;-2.300312;-49.34091;-2.360191;-47.26001;-2.358561;
28.15769;0;1;SelfAtOther;-6.587921;-3.585333;-4.960754;-3.592698;-5.064789;-3.585077;-3.38916;-3.592405;
28.15769;1;0;OtherAtSelf;-50.44751;-2.016839;-48.41525;-2.015706;-49.33932;-2.012945;-47.25861;-2.011622;
28.17409;0;1;SelfAtOther;-6.587097;-3.634161;-4.959991;-3.643398;-5.064117;-3.63389;-3.38855;-3.643089;
28.17409;1;0;OtherAtSelf;-50.44382;-1.874808;-48.41165;-1.873505;-49.3356;-1.870335;-47.255;-1.868792;
28.19154;0;1;SelfAtOther;-6.588776;-3.786001;-4.961609;-3.795309;-5.065796;-3.785728;-3.390167;-3.794993;
28.19154;1;0;OtherAtSelf;-50.44528;-1.657199;-48.41306;-1.655814;-49.33701;-1.651853;-47.25632;-1.650227;
28.20803;0;1;SelfAtOther;-6.583099;-3.804677;-4.955872;-3.812425;-5.060272;-3.804514;-3.384583;-3.812181;
28.20803;1;0;OtherAtSelf;-50.43774;-1.291021;-48.40567;-1.289092;-49.32938;-1.286639;-47.2489;-1.284524;
28.22467;0;1;SelfAtOther;-6.580353;-3.543028;-4.953217;-3.55061;-5.057587;-3.542865;-3.382019;-3.550375;
28.22467;1;0;OtherAtSelf;-50.43744;-1.295241;-48.40549;-1.293507;-49.32919;-1.291053;-47.24884;-1.289134;
28.24179;0;1;SelfAtOther;-6.573822;-2.9103;-4.94696;-2.917455;-5.05127;-2.910125;-3.375977;-2.917236;
28.24179;1;0;OtherAtSelf;-50.43958;-1.80577;-48.40793;-1.804527;-49.3317;-1.801644;-47.25165;-1.800219;
28.25825;0;1;SelfAtOther;-6.574219;-2.84059;-4.947357;-2.847568;-5.051697;-2.840361;-3.376434;-2.847306;
28.25825;1;0;OtherAtSelf;-50.43915;-1.664621;-48.4075;-1.663572;-49.33124;-1.660962;-47.25119;-1.659733;
28.27486;0;1;SelfAtOther;-5.260071;-2.625866;-3.632202;-2.632712;-3.736755;-2.625832;-2.060944;-2.632647;
28.27486;1;0;OtherAtSelf;-50.40131;-1.66796;-48.36853;-1.667071;-49.29236;-1.664457;-47.21161;-1.663391;
28.29156;0;1;SelfAtOther;-5.235962;-2.667836;-3.60791;-2.674658;-3.712189;-2.667765;-2.036377;-2.674555;
28.29156;1;0;OtherAtSelf;-50.39624;-1.169008;-48.36282;-1.168145;-49.11401;-1.165106;-47.03284;-1.164069;
28.30817;0;1;SelfAtOther;-3.64328;8.683289;-2.013062;8.678558;-3.693085;8.680084;-2.016357;8.675171;
28.30817;1;0;OtherAtSelf;-50.1535;-1.043874;-48.12354;-1.049708;-48.86984;-1.046093;-46.7934;-1.051667;
28.32512;0;1;SelfAtOther;-3.755768;2.561646;-2.123993;2.554596;-3.811615;2.560486;-2.133484;2.553314;
28.32512;1;0;OtherAtSelf;-49.64545;-1.192917;-47.61197;-1.195897;-48.35861;-1.190538;-46.27875;-1.193254;
28.34184;0;1;SelfAtOther;-3.504333;2.548889;-1.864319;2.545258;-3.571228;2.547943;-1.885376;2.54422;
28.34184;1;0;OtherAtSelf;-49.10867;-1.39441;-47.07419;-1.397116;-47.81296;-1.394459;-45.73267;-1.397001;
28.35847;0;1;SelfAtOther;-2.214874;2.601929;-0.5700989;2.598297;-2.295288;2.602203;-0.6052551;2.59848;
28.35847;1;0;OtherAtSelf;-48.91214;-1.396891;-46.87662;-1.399669;-47.61169;-1.397021;-45.53088;-1.399633;
28.37515;0;1;SelfAtOther;-2.089508;2.590179;-0.4446411;2.586548;-2.17276;2.590576;-0.4827881;2.586823;
28.37515;1;0;OtherAtSelf;-48.73431;-1.396158;-46.69852;-1.398919;-47.43338;-1.39628;-45.35248;-1.398874;
28.39273;0;1;SelfAtOther;-1.614838;2.593872;0.03797474;2.591949;-1.697876;2.594788;-0.0004827091;2.592743;
28.39273;1;0;OtherAtSelf;-48.20584;-1.399636;-46.16919;-1.402537;-46.89633;-1.401037;-44.81512;-1.403808;
28.40832;0;1;SelfAtOther;-1.137177;2.584778;0.5235478;2.582703;-1.217743;2.586121;0.4870256;2.583954;
28.40832;1;0;OtherAtSelf;-47.85651;-1.400105;-45.81909;-1.402979;-46.53906;-1.401451;-44.45761;-1.404191;
28.42518;0;1;SelfAtOther;-0.6712952;2.56723;0.9897158;2.565125;-0.7473755;2.569061;0.9574565;2.566864;
28.42518;1;0;OtherAtSelf;-47.84851;-1.399946;-45.81085;-1.402814;-46.53079;-1.401284;-44.44928;-1.404017;
28.44215;0;1;SelfAtOther;0.05986601;2.526001;1.721285;2.523865;-0.005950928;2.528473;1.699046;2.526245;
28.44215;1;0;OtherAtSelf;-47.82504;-1.54543;-45.78708;-1.548264;-46.67804;-1.546695;-44.5965;-1.549402;
28.45859;0;1;SelfAtOther;0.1363749;2.509277;1.797854;2.507141;0.07757986;2.51181;1.782536;2.509552;
28.45859;1;0;OtherAtSelf;-47.48254;-1.545003;-45.44446;-1.547811;-46.16348;-1.54607;-44.08194;-1.548741;
28.47586;0;1;SelfAtOther;0.9799454;2.422943;2.649502;2.420654;0.9418566;2.426086;2.654262;2.423676;
28.47586;1;0;OtherAtSelf;-47.11435;-1.543859;-45.0755;-1.54661;-45.78683;-1.544835;-43.70514;-1.547445;
28.49219;0;1;SelfAtOther;1.051565;2.38916;2.725022;2.38681;1.027749;2.392365;2.743753;2.389893;
28.49219;1;0;OtherAtSelf;-46.9422;-1.544001;-44.90295;-1.54673;-45.61081;-1.544957;-43.52899;-1.547542;
28.50908;0;1;SelfAtOther;1.584573;2.4422;3.258343;2.439819;1.606534;2.44577;3.322646;2.443298;
28.50908;1;0;OtherAtSelf;-47.09637;-1.544693;-45.05701;-1.547458;-45.93579;-1.545864;-43.8541;-1.548494;
28.52565;0;1;SelfAtOther;0.9075828;-8.81641;2.587531;-8.824547;2.43833;-8.818562;4.160128;-8.826334;
28.52565;1;0;OtherAtSelf;-46.70538;-1.348321;-44.66092;-1.343695;-45.36783;-1.340247;-43.28162;-1.335572;
28.54267;0;1;SelfAtOther;0.1804746;-2.462408;1.864614;-2.467741;1.713524;-2.462769;3.438856;-2.468017;
28.54267;1;0;OtherAtSelf;-46.36984;-1.238873;-44.32748;-1.237901;-45.02542;-1.293576;-42.94189;-1.292507;
28.55839;0;1;SelfAtOther;0.4088503;-2.614809;2.09707;-2.620267;1.94231;-2.615262;3.671357;-2.620625;
28.55839;1;0;OtherAtSelf;-46.18933;-1.235518;-44.14664;-1.234429;-44.84085;-1.290019;-42.75732;-1.288835;
28.57562;0;1;SelfAtOther;0.3663669;-2.614741;2.054626;-2.620201;1.899873;-2.61513;3.62888;-2.620495;
28.57562;1;0;OtherAtSelf;-46.18414;-1.235219;-44.14145;-1.234133;-44.83682;-1.231147;-42.75339;-1.229967;
28.59242;0;1;SelfAtOther;0.2175286;-2.615244;1.909341;-2.620751;1.751241;-2.615623;3.483624;-2.621034;
28.59242;1;0;OtherAtSelf;-46.01917;-1.234906;-43.97626;-1.233816;-44.66827;-1.230779;-42.58481;-1.229594;
28.60872;0;1;SelfAtOther;0.2175286;-2.61523;1.909341;-2.620737;1.751241;-2.615608;3.483624;-2.621019;
28.60872;1;0;OtherAtSelf;-46.01508;-1.382283;-43.97217;-1.381193;-44.6615;-1.288662;-42.57806;-1.287477;
28.62555;0;1;SelfAtOther;0.4794807;-2.352356;2.174995;-2.357714;2.013436;-2.352706;3.749236;-2.357983;
28.62555;1;0;OtherAtSelf;-46.17459;-1.240924;-44.13153;-1.240046;-44.81854;-1.295391;-42.73523;-1.294415;
28.64225;0;1;SelfAtOther;0.3271081;-2.503774;2.022542;-2.509201;1.861029;-2.504157;3.596762;-2.509498;
28.64225;1;0;OtherAtSelf;-46.17987;-1.238745;-44.13678;-1.237785;-44.82391;-1.293151;-42.74057;-1.292093;
28.65955;0;1;SelfAtOther;0.3271025;-2.503807;2.022537;-2.509234;1.861022;-2.504169;3.596755;-2.509511;
28.65955;1;0;OtherAtSelf;-46.17987;-1.238738;-44.13678;-1.237778;-44.82394;-1.293153;-42.7406;-1.292095;
28.67566;0;1;SelfAtOther;0.3271008;-2.503807;2.022535;-2.509235;1.861024;-2.504169;3.596757;-2.509511;
28.67566;1;0;OtherAtSelf;-46.0087;-1.090659;-43.96564;-1.089702;-44.65402;-1.08689;-42.57068;-1.085836;
28.69239;0;1;SelfAtOther;0.5916116;-2.50533;2.287297;-2.510795;2.125604;-2.505686;3.861485;-2.51106;
28.69239;1;0;OtherAtSelf;-45.99939;-1.23702;-43.95633;-1.236015;-44.64444;-1.232998;-42.56119;-1.231897;
28.70953;0;1;SelfAtOther;0.4367676;-2.503504;2.132319;-2.508929;1.970744;-2.503888;3.706506;-2.509227;
28.70953;1;0;OtherAtSelf;-46.00577;-1.238365;-43.96271;-1.237411;-44.651;-1.23443;-42.56772;-1.233381;
28.72622;0;1;SelfAtOther;0.436763;-2.5035;2.132314;-2.508925;1.970743;-2.503894;3.706505;-2.509232;
28.72622;1;0;OtherAtSelf;-45.83551;-1.238039;-43.79248;-1.237088;-44.48053;-1.234036;-42.39728;-1.23299;
28.74288;0;1;SelfAtOther;0.7079756;-3.284331;2.404178;-3.290139;2.242295;-3.284857;3.978625;-3.290539;
28.74288;1;0;OtherAtSelf;-45.82614;-1.224441;-43.78265;-1.223007;-44.47052;-1.219822;-42.38693;-1.218301;
28.75966;0;1;SelfAtOther;0.5538077;-3.092196;2.24985;-3.097972;2.088149;-3.092657;3.824321;-3.098311;
28.75966;1;0;OtherAtSelf;-46.00012;-1.22614;-43.95673;-1.224748;-44.64484;-1.221617;-42.56131;-1.220137;
28.77597;0;1;SelfAtOther;0.5505014;-2.941324;2.246402;-2.947051;2.084787;-2.941809;3.820816;-2.947417;
28.77597;1;0;OtherAtSelf;-46.00171;-1.227904;-43.95844;-1.226573;-44.64661;-1.223449;-42.5632;-1.222027;
28.79342;0;1;SelfAtOther;0.558364;-3.724346;2.254656;-3.730471;2.092849;-3.724912;3.829288;-3.730881;
28.79342;1;0;OtherAtSelf;-46.00311;-1.714886;-43.95947;-1.713054;-44.64767;-1.709738;-42.56393;-1.707824;
28.80955;0;1;SelfAtOther;0.5479792;-3.256153;2.243989;-3.265761;2.082549;-3.256667;3.818717;-3.266152;
28.80955;1;0;OtherAtSelf;-46.00763;-1.943424;-43.96405;-1.942165;-44.65234;-1.936611;-42.56863;-1.935165;
28.82665;0;1;SelfAtOther;0.5532523;-3.778724;2.249524;-3.7886;2.087956;-3.779293;3.824399;-3.78902;
28.82665;1;0;OtherAtSelf;-45.83734;-1.573323;-43.79355;-1.571737;-44.6521;-1.566288;-42.56815;-1.564516;
28.84345;0;1;SelfAtOther;0.5536795;-3.739486;2.249925;-3.749426;2.088395;-3.740046;3.824806;-3.749831;
28.84345;1;0;OtherAtSelf;-46.0058;-1.776934;-43.96204;-1.775255;-44.6503;-1.769611;-42.56644;-1.767753;
28.85976;0;1;SelfAtOther;0.5534849;-3.842485;2.249849;-3.850755;2.08837;-3.843082;3.824906;-3.851208;
28.85976;1;0;OtherAtSelf;-46.00891;-1.920977;-43.965;-1.91938;-44.65338;-1.914484;-42.56931;-1.912745;
28.87687;0;1;SelfAtOther;0.2944413;-4.215076;1.9908;-4.223569;1.829378;-4.215647;3.566013;-4.223977;
28.87687;1;0;OtherAtSelf;-46.01724;-2.067244;-43.97314;-2.065374;-44.66177;-2.060517;-42.57742;-2.058509;
28.89351;0;1;SelfAtOther;0.441824;-3.901892;2.138188;-3.908472;1.976928;-3.902448;3.713561;-3.908899;
28.89351;1;0;OtherAtSelf;-46.01843;-2.219568;-43.9743;-2.218079;-44.66296;-2.214027;-42.57858;-2.212433;
28.90988;0;1;SelfAtOther;0.4468964;-4.425795;2.143526;-4.432645;1.982108;-4.426448;3.719018;-4.43314;
28.90988;1;0;OtherAtSelf;-46.18732;-2.422102;-44.14297;-2.420273;-44.83185;-2.416599;-42.74725;-2.41467;
28.92695;0;1;SelfAtOther;0.1799746;-4.888482;1.876548;-4.897542;1.715419;-4.889147;3.452412;-4.898057;
28.92695;1;0;OtherAtSelf;-46.03107;-2.278415;-43.98624;-2.276754;-44.84595;-2.272254;-42.76077;-2.270427;
28.94349;0;1;SelfAtOther;0.3344092;-4.69854;2.031025;-4.707644;1.869931;-4.699293;3.606944;-4.708243;
28.94349;1;0;OtherAtSelf;-46.198;-2.572598;-44.15332;-2.570875;-44.8425;-2.565466;-42.75748;-2.563583;
28.96037;0;1;SelfAtOther;0.06985014;-4.805178;1.76635;-4.814281;1.605448;-4.805853;3.342452;-4.814806;
28.96037;1;0;OtherAtSelf;-46.20761;-2.573148;-44.16281;-2.571436;-44.85223;-2.566023;-42.76694;-2.564151;
28.97721;0;1;SelfAtOther;-0.03729248;-5.178833;1.659286;-5.188158;1.498338;-5.179495;3.235515;-5.188649;
28.97721;1;0;OtherAtSelf;-46.38339;-2.919534;-44.33844;-2.917548;-45.02823;-2.912182;-42.94272;-2.910037;
28.99406;0;1;SelfAtOther;-0.1551208;-5.39132;1.537751;-5.398932;1.380399;-5.392034;3.114163;-5.399482;
28.99406;1;0;OtherAtSelf;-46.39624;-2.920421;-44.35129;-2.918466;-45.0448;-2.914304;-42.95905;-2.91223;
29.01075;0;1;SelfAtOther;0.1008984;5.775604;1.787366;5.775513;0.07288294;5.780426;1.800918;5.780121;
29.01075;1;0;OtherAtSelf;-46.64023;-3.325884;-44.60123;-3.331394;-45.29593;-3.330327;-43.21536;-3.335654;
29.02708;0;1;SelfAtOther;1.334148;-1.331573;3.023245;-1.337712;1.314085;-1.333688;3.044887;-1.339947;
29.02708;1;0;OtherAtSelf;-46.61365;-3.469131;-44.57126;-3.472008;-45.26587;-3.46799;-43.18176;-3.47062;
29.04346;0;1;SelfAtOther;1.190799;-1.180275;2.879751;-1.186349;1.159148;-1.182076;2.889869;-1.188272;
29.04346;1;0;OtherAtSelf;-46.96606;-3.552769;-44.92377;-3.555743;-45.7901;-3.550923;-43.70605;-3.553659;
29.06051;0;1;SelfAtOther;1.030761;-1.447666;2.712187;-1.451833;0.9930138;-1.449768;2.716657;-1.454058;
29.06051;1;0;OtherAtSelf;-46.98346;-3.553659;-44.94165;-3.556669;-45.64383;-3.553149;-43.55978;-3.555959;
29.07763;0;1;SelfAtOther;1.151731;-1.343988;2.833309;-1.348167;1.113718;-1.34599;2.837498;-1.350293;
29.07763;1;0;OtherAtSelf;-46.97638;-3.553875;-44.93457;-3.55689;-45.63663;-3.553396;-43.55258;-3.556211;
29.09404;0;1;SelfAtOther;0.6202098;-1.564221;2.301543;-1.568448;0.570125;-1.566229;2.293805;-1.570574;
29.09404;1;0;OtherAtSelf;-47.15472;-3.610298;-45.11292;-3.613232;-45.81543;-3.610156;-43.73126;-3.612894;
29.11101;0;1;SelfAtOther;0.3189155;-1.41044;2.00008;-1.412809;0.2562326;-1.412084;1.97988;-1.414581;
29.11101;1;0;OtherAtSelf;-47.16638;-3.757902;-45.1246;-3.7611;-45.82733;-3.75876;-43.74307;-3.761798;
29.12695;0;1;SelfAtOther;-0.2527771;-1.372839;1.428055;-1.375155;-0.3303528;-1.37409;1.39315;-1.376533;
29.12695;1;0;OtherAtSelf;-47.34393;-3.617681;-45.30234;-3.620918;-46.00543;-3.619007;-43.92117;-3.622086;
29.14438;0;1;SelfAtOther;-0.1801453;-1.387942;1.496888;-1.390146;-0.2619019;-1.389275;1.458075;-1.391606;
29.14438;1;0;OtherAtSelf;-47.6871;-3.470563;-45.64587;-3.4738;-46.52438;-3.47237;-44.44025;-3.475464;
29.16132;0;1;SelfAtOther;-0.07003784;-1.399201;1.603242;-1.401339;-0.1520081;-1.400546;1.564336;-1.402807;
29.16132;1;0;OtherAtSelf;-47.85538;-3.467881;-45.81448;-3.471052;-46.6965;-3.469687;-44.61252;-3.47272;
29.17748;0;1;SelfAtOther;-0.3400879;-1.384441;1.333033;-1.386555;-0.4255676;-1.385629;1.290694;-1.387867;
29.17748;1;0;OtherAtSelf;-47.86084;-3.468071;-45.82004;-3.471251;-46.70212;-3.469886;-44.61816;-3.472928;
29.19426;0;1;SelfAtOther;-1.036774;-1.35512;0.6359463;-1.357179;-1.130981;-1.3559;0.5850798;-1.358081;
29.19426;1;0;OtherAtSelf;-47.70892;-3.469232;-45.66833;-3.47243;-46.37891;-3.470833;-44.29495;-3.473883;
29.21139;0;1;SelfAtOther;-0.9613953;-1.078282;0.7077138;-1.080081;-1.060089;-1.078855;0.6526099;-1.080781;
29.21139;1;0;OtherAtSelf;-47.87222;-3.472524;-45.83194;-3.475894;-46.54584;-3.474378;-44.46191;-3.477605;
29.22783;0;1;SelfAtOther;-0.8453979;-1.20233;0.8238265;-1.204184;-0.9440918;-1.203048;0.7687042;-1.205028;
29.22783;1;0;OtherAtSelf;-48.04688;-3.472168;-46.0065;-3.475486;-46.89267;-3.474185;-44.80869;-3.477368;
29.24474;0;1;SelfAtOther;-1.942566;-0.897105;-0.2780151;-0.8986603;-2.049683;-0.8971881;-0.3411255;-0.8988695;
29.24474;1;0;OtherAtSelf;-48.24393;-3.474242;-46.20441;-3.477701;-47.09445;-3.476447;-45.01089;-3.479778;
29.26136;0;1;SelfAtOther;-1.754272;-0.7443056;-0.08969116;-0.7458145;-1.863525;-0.744405;-0.1548462;-0.7460428;
29.26136;1;0;OtherAtSelf;-47.90479;-3.416676;-45.86536;-3.420192;-46.75488;-3.418323;-44.67139;-3.42171;
29.27799;0;1;SelfAtOther;-2.723083;-0.03304509;-1.059052;-0.03598992;-2.836426;-0.03286044;-1.128052;-0.03593887;
29.27799;1;0;OtherAtSelf;-47.91342;-3.280684;-45.8746;-3.284395;-46.76401;-3.282059;-44.68085;-3.285598;
29.29473;0;1;SelfAtOther;-3.629425;-0.1309578;-1.965851;-0.1338799;-3.7388;-0.1306212;-2.030579;-0.1336737;
29.29473;1;0;OtherAtSelf;-48.44223;-3.126546;-46.40384;-3.130246;-47.1221;-3.127587;-45.03906;-3.131108;
29.31163;0;1;SelfAtOther;-3.880585;-0.2737452;-2.221069;-0.2784761;-3.984741;-0.2733274;-2.280243;-0.2781781;
29.31163;1;0;OtherAtSelf;-48.61072;-2.978162;-46.57306;-2.981552;-47.29462;-2.978215;-45.21194;-2.981386;
29.32787;0;1;SelfAtOther;-4.626709;0.5026245;-2.967804;0.4982605;-4.720032;0.502533;-3.0159;0.4980469;
29.32787;1;0;OtherAtSelf;-48.80042;-2.627545;-46.76352;-2.631335;-47.65759;-2.627884;-45.57544;-2.631465;
29.34466;0;1;SelfAtOther;-4.719055;0.4043579;-3.06427;0.3981323;-4.804932;0.4043579;-3.104645;0.3980103;
29.34466;1;0;OtherAtSelf;-49.49054;-2.118993;-47.45444;-2.122432;-48.35303;-2.118002;-46.27139;-2.121192;
29.36143;0;1;SelfAtOther;-5.310242;0.483429;-3.663513;0.479187;-5.381256;0.4832153;-3.688477;0.4788513;
29.36143;1;0;OtherAtSelf;-49.83353;-1.752644;-47.79858;-1.755615;-48.70398;-1.75284;-46.62299;-1.755629;
29.37799;0;1;SelfAtOther;-5.235962;0.3718567;-3.589142;0.3675537;-5.300873;0.3718262;-3.607971;0.3674011;
29.37799;1;0;OtherAtSelf;-49.8309;-1.751347;-47.79599;-1.754261;-48.70126;-1.751483;-46.62027;-1.754215;
29.39526;0;1;SelfAtOther;-5.934296;0.806427;-4.287994;0.8023376;-5.97525;0.8057556;-4.282684;0.8015747;
29.39526;1;0;OtherAtSelf;-49.86234;-2.257783;-47.828;-2.260926;-48.56122;-2.257605;-46.48062;-2.260559;
29.41196;0;1;SelfAtOther;-6.683075;0.2937622;-5.04483;0.2879028;-6.659393;0.2937012;-4.974274;0.2877502;
29.41196;1;0;OtherAtSelf;-50.21494;-2.111297;-48.18155;-2.114137;-48.92175;-2.110221;-46.84146;-2.112831;
29.42863;0;1;SelfAtOther;-7.413696;-10.43873;-5.772369;-10.45218;-5.89267;-10.43732;-4.2034;-10.45049;
29.42863;1;0;OtherAtSelf;-50.10974;-1.70204;-48.07352;-1.696188;-48.81244;-1.753786;-46.72842;-1.747684;
29.44449;0;1;SelfAtOther;-6.925751;-3.746914;-5.28714;-3.756531;-5.401855;-3.746546;-3.715363;-3.756114;
29.44449;1;0;OtherAtSelf;-50.0976;-1.799176;-48.06454;-1.797684;-48.80237;-1.855751;-46.72144;-1.85402;
29.46206;0;1;SelfAtOther;-6.73175;-3.898844;-5.093048;-3.90853;-5.208069;-3.898509;-3.521393;-3.90814;
29.46206;1;0;OtherAtSelf;-50.43945;-1.798309;-48.40656;-1.796721;-49.14651;-1.791876;-47.06564;-1.790045;
29.4787;0;1;SelfAtOther;-6.583588;-3.908538;-4.952423;-3.914559;-5.060394;-3.908331;-3.38092;-3.914269;
29.4787;1;0;OtherAtSelf;-50.61295;-1.792788;-48.58054;-1.790921;-49.50116;-1.789076;-47.42047;-1.787071;
29.4952;0;1;SelfAtOther;-7.370148;-3.644925;-5.739838;-3.650802;-5.847656;-3.644572;-4.168793;-3.650379;
29.4952;1;0;OtherAtSelf;-50.63614;-1.796888;-48.60471;-1.795204;-49.52521;-1.793361;-47.44525;-1.79154;
29.51218;0;1;SelfAtOther;-7.173401;-3.535211;-5.54306;-3.540988;-5.651154;-3.534979;-3.972198;-3.540691;
29.51218;1;0;OtherAtSelf;-50.461;-1.944335;-48.42984;-1.942762;-49.3497;-1.940632;-47.26996;-1.938921;
29.5288;0;1;SelfAtOther;-7.020813;-3.422642;-5.394196;-3.428191;-5.498718;-3.422383;-3.823334;-3.427877;
